REGION,DISTRICT NAME AND NUMBER,CUMULATIVE YEAR END ENROLLMENT,DISCIPLINE POPULATION,DISCIPLINE RECORD COUNT,STUDENTS EXPELLED,STUDENTS EXPELLED TO JJAEP,STUDENTS REMOVED TO A DAEP,STUDENTS SUSPENDED IN SCHOOL,DISCRETIONARY DAEP REMOVALS,DISCRETIONARY EXPULSIONS,DISCRETIONARY EXPULSIONS TO JJAEP,MANDATORY DAEP REMOVALS,MANDATORY EXPULSIONS,MANDATORY EXPULSIONS TO JJAEP,STUDENTS SUSPENDED OUT OF SCHOOL
10,IRVING ISD 057912,36297.0,3151.0,7406.0,0.0,0.0,492.0,2683.0,44.0,0.0,0.0,252.0,0.0,0.0,1051.0
10,ITALY ISD 070907,669.0,73.0,190.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,JEAN MASSIEU ACADEMY 057819,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,KAUFMAN ISD 129903,4240.0,806.0,2640.0,0.0,0.0,78.0,767.0,32.0,0.0,0.0,21.0,0.0,0.0,185.0
10,KEMP ISD 129904,1780.0,229.0,522.0,0.0,0.0,10.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
10,KIPP DALLAS-FORT WORTH 057837,2578.0,301.0,616.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0
10,LA ACADEMIA DE ESTRELLAS 057839,1138.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
10,LANCASTER ISD 057913,8352.0,959.0,1940.0,0.0,0.0,178.0,440.0,138.0,0.0,0.0,32.0,0.0,0.0,680.0
10,LEADERSHIP PREP SCHOOL 061804,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,LEGACY PREPARATORY 057846,1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,LEONARD ISD 074909,968.0,37.0,57.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,LIFE SCHOOL 057807,5948.0,780.0,1461.0,0.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
10,LONE OAK ISD 116906,1119.0,125.0,214.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
10,LONE STAR LANGUAGE ACADEMY 043802,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,LOVEJOY ISD 043919,4309.0,176.0,350.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
10,LUMIN EDUCATION 057805,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,MABANK ISD 129905,3832.0,585.0,1565.0,0.0,0.0,127.0,527.0,46.0,0.0,0.0,36.0,0.0,0.0,146.0
10,MANARA ACADEMY 057844,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,MAYPEARL ISD 070915,1239.0,36.0,70.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,MCKINNEY ISD 043907,26507.0,1818.0,4362.0,33.0,33.0,242.0,1252.0,118.0,0.0,0.0,139.0,0.0,0.0,831.0
10,MELISSA ISD 043908,2989.0,128.0,252.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
10,MESQUITE ISD 057914,43737.0,5634.0,15264.0,10.0,10.0,567.0,5189.0,121.0,0.0,0.0,298.0,0.0,0.0,1366.0
10,MIDLOTHIAN ISD 070908,9347.0,772.0,1381.0,0.0,0.0,49.0,720.0,30.0,0.0,0.0,0.0,0.0,0.0,77.0
10,MILFORD ISD 070909,292.0,23.0,37.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,NOVA ACADEMY (SOUTHEAST) 057827,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,NOVA ACADEMY 057809,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,PALMER ISD 070910,1320.0,175.0,444.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,PEGASUS SCHOOL OF LIBERAL ARTS AND 057802,744.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
10,PIONEER TECHNOLOGY & ARTS ACADEMY 057850,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,PLANO ISD 043910,57014.0,2431.0,4677.0,0.0,0.0,239.0,1887.0,14.0,0.0,0.0,59.0,0.0,0.0,1061.0
10,POTTSBORO ISD 091913,1549.0,183.0,421.0,0.0,0.0,22.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
10,PRINCETON ISD 043911,4778.0,650.0,1861.0,0.0,0.0,38.0,609.0,18.0,0.0,0.0,33.0,0.0,0.0,112.0
10,PROSPER ISD 043912,12882.0,485.0,930.0,0.0,0.0,35.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
10,QUINLAN ISD 116908,2960.0,470.0,1368.0,0.0,0.0,66.0,433.0,36.0,0.0,0.0,15.0,0.0,0.0,96.0
10,RED OAK ISD 070911,6174.0,1058.0,3267.0,0.0,0.0,189.0,1009.0,177.0,0.0,0.0,40.0,0.0,0.0,155.0
10,RICHARDSON ISD 057916,42109.0,3048.0,6990.0,0.0,0.0,295.0,2331.0,0.0,0.0,0.0,25.0,0.0,0.0,1301.0
10,RICHLAND COLLEGIATE HIGH SCHOOL 057840,709.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,ROCKWALL ISD 199901,16945.0,1047.0,2414.0,0.0,0.0,168.0,797.0,60.0,0.0,0.0,109.0,0.0,0.0,397.0
10,ROYSE CITY ISD 199902,6149.0,608.0,1582.0,0.0,0.0,86.0,556.0,52.0,0.0,0.0,48.0,0.0,0.0,137.0
10,S AND S CISD 091914,986.0,38.0,92.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SAM RAYBURN ISD 074917,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SAVOY ISD 074911,350.0,41.0,75.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SCURRY-ROSSER ISD 129910,1105.0,134.0,336.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
10,SHERMAN ISD 091906,8283.0,883.0,2655.0,0.0,0.0,183.0,804.0,161.0,0.0,0.0,70.0,0.0,0.0,216.0
10,ST ANTHONY SCHOOL 057836,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SUNNYVALE ISD 057919,1855.0,100.0,179.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
10,TERRELL ISD 129906,5104.0,706.0,2452.0,0.0,0.0,111.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0
10,TEXANS CAN ACADEMIES 057804,10798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,TIOGA ISD 091907,631.0,29.0,46.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,TOM BEAN ISD 091918,711.0,30.0,91.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,TRENTON ISD 074912,614.0,21.0,38.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,TRINITY BASIN PREPARATORY 057813,3328.0,259.0,435.0,14.0,0.0,0.0,66.0,0.0,14.0,0.0,0.0,0.0,0.0,217.0
10,TRINITY ENVIRONMENTAL ACADEMY 057849,372.0,80.0,118.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
10,UME PREPARATORY ACADEMY 057845,829.0,53.0,71.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,UNIVERSAL ACADEMY 057808,2325.0,36.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
10,UPLIFT EDUCATION 057803,17820.0,1169.0,1945.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0
10,VAN ALSTYNE ISD 091908,1688.0,137.0,241.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,VILLAGE TECH SCHOOLS 057847,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,WAXAHACHIE FAITH FAMILY ACADEMY 070801,2799.0,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,WAXAHACHIE ISD 070912,9135.0,1386.0,4152.0,0.0,0.0,148.0,1305.0,84.0,0.0,0.0,51.0,0.0,0.0,256.0
10,WHITESBORO ISD 091909,1732.0,180.0,384.0,0.0,0.0,57.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
10,WHITEWRIGHT ISD 091910,926.0,111.0,219.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
10,WILLS POINT ISD 234907,2642.0,270.0,600.0,0.0,0.0,34.0,293.0,13.0,0.0,0.0,0.0,0.0,0.0,58.0
10,WINFREE ACADEMY CHARTER SCHOOLS 057828,2542.0,151.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0
10,WOLFE CITY ISD 116909,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,WYLIE ISD 043914,16429.0,1160.0,2501.0,10.0,10.0,175.0,995.0,88.0,10.0,10.0,77.0,0.0,0.0,283.0
11,ALEDO ISD 184907,6024.0,252.0,587.0,0.0,0.0,55.0,228.0,22.0,0.0,0.0,19.0,0.0,0.0,29.0
11,ALVARADO ISD 126901,4063.0,797.0,2237.0,0.0,0.0,33.0,718.0,16.0,0.0,0.0,17.0,0.0,0.0,144.0
11,ALVORD ISD 249901,776.0,32.0,68.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
11,ARGYLE ISD 061910,2821.0,85.0,148.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
11,ARLINGTON CLASSICS ACADEMY 220802,1594.0,32.0,55.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
11,ARLINGTON ISD 220901,66402.0,7408.0,20590.0,0.0,0.0,1704.0,5517.0,1723.0,0.0,0.0,1025.0,0.0,0.0,3189.0
11,AUBREY ISD 061907,2636.0,240.0,498.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
11,AZLE ISD 220915,7022.0,629.0,1713.0,0.0,0.0,115.0,534.0,51.0,0.0,0.0,42.0,0.0,0.0,161.0
11,BIRDVILLE ISD 220902,25367.0,2794.0,8499.0,0.0,0.0,295.0,2268.0,44.0,0.0,0.0,148.0,0.0,0.0,1138.0
11,BLUFF DALE ISD 072904,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,BOYD ISD 249902,1456.0,185.0,448.0,0.0,0.0,15.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
11,BRAZOS RIVER CHARTER SCHOOL 213801,1603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,BRIDGEPORT ISD 249903,2224.0,234.0,551.0,0.0,0.0,54.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,BROCK ISD 184909,1472.0,37.0,51.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,BURLESON ISD 126902,12940.0,1022.0,2392.0,0.0,0.0,114.0,885.0,32.0,0.0,0.0,71.0,0.0,0.0,244.0
11,CALLISBURG ISD 049905,1243.0,143.0,348.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
11,CARROLL ISD 220919,8538.0,94.0,152.0,0.0,0.0,27.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
11,CASTLEBERRY ISD 220917,4292.0,599.0,2029.0,0.0,0.0,77.0,534.0,52.0,0.0,0.0,33.0,0.0,0.0,162.0
11,CHAPEL HILL ACADEMY 220815,531.0,22.0,36.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,CHICO ISD 249904,683.0,36.0,78.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,CLEBURNE ISD 126903,7248.0,1082.0,2870.0,0.0,0.0,182.0,988.0,166.0,0.0,0.0,43.0,0.0,0.0,223.0
11,CROSSTIMBERS ACADEMY 184801,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,CROWLEY ISD 220912,16742.0,2828.0,7608.0,0.0,0.0,347.0,2274.0,136.0,0.0,0.0,125.0,0.0,0.0,1354.0
11,DECATUR ISD 249905,3569.0,204.0,325.0,0.0,0.0,29.0,178.0,19.0,0.0,0.0,14.0,0.0,0.0,14.0
11,DENTON ISD 061901,31510.0,2372.0,5635.0,0.0,0.0,306.0,1889.0,129.0,0.0,0.0,128.0,0.0,0.0,844.0
11,DUBLIN ISD 072902,1316.0,75.0,184.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
11,EAGLE MT-SAGINAW ISD 220918,20864.0,1650.0,3564.0,0.0,0.0,221.0,1416.0,0.0,0.0,0.0,30.0,0.0,0.0,495.0
11,EAST FORT WORTH MONTESSORI ACADEMY 220811,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ERA ISD 049906,507.0,30.0,39.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,ERATH EXCELS ACADEMY INC 072802,345.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
11,EVERMAN ISD 220904,6534.0,1082.0,2365.0,0.0,0.0,61.0,1006.0,67.0,0.0,0.0,0.0,0.0,0.0,179.0
11,FORT WORTH ACADEMY OF FINE ARTS 220809,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,FORT WORTH ISD 220905,93753.0,10339.0,27262.0,0.0,0.0,662.0,6564.0,221.0,0.0,0.0,167.0,0.0,0.0,7049.0
11,GAINESVILLE ISD 049901,3346.0,406.0,1097.0,0.0,0.0,71.0,352.0,44.0,0.0,0.0,10.0,0.0,0.0,96.0
11,GARNER ISD 184911,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,GLEN ROSE ISD 213901,1909.0,193.0,384.0,0.0,0.0,25.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
11,GODLEY ISD 126911,2202.0,323.0,777.0,0.0,0.0,21.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
11,GORDON ISD 182901,207.0,16.0,27.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,GRAFORD ISD 182902,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,GRANBURY ISD 111901,7791.0,947.0,2791.0,0.0,0.0,138.0,849.0,56.0,0.0,0.0,84.0,0.0,0.0,237.0
11,GRANDVIEW ISD 126904,1273.0,61.0,85.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,GRAPEVINE-COLLEYVILLE ISD 220906,14530.0,777.0,1714.0,0.0,0.0,58.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0
11,HIGH POINT ACADEMY 220819,992.0,94.0,173.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
11,HUCKABAY ISD 072908,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,HURST-EULESS-BEDFORD ISD 220916,25200.0,2866.0,10081.0,0.0,0.0,203.0,2635.0,66.0,0.0,0.0,92.0,0.0,0.0,674.0
11,JOSHUA ISD 126905,5939.0,658.0,1420.0,0.0,0.0,87.0,522.0,17.0,0.0,0.0,0.0,0.0,0.0,224.0
11,KAUFFMAN LEADERSHIP ACADEMY 126801,133.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,KEENE ISD 126906,1182.0,145.0,404.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
11,KELLER ISD 220907,36668.0,2174.0,4957.0,0.0,0.0,180.0,1507.0,0.0,0.0,0.0,13.0,0.0,0.0,918.0
11,KENNEDALE ISD 220914,3412.0,433.0,1061.0,0.0,0.0,46.0,258.0,17.0,0.0,0.0,0.0,0.0,0.0,250.0
11,KRUM ISD 061905,2238.0,224.0,611.0,0.0,0.0,29.0,214.0,0.0,0.0,0.0,11.0,0.0,0.0,57.0
11,LAKE DALLAS ISD 061912,4256.0,365.0,866.0,0.0,0.0,72.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
11,LAKE WORTH ISD 220910,3835.0,448.0,1137.0,0.0,0.0,63.0,390.0,34.0,0.0,0.0,0.0,0.0,0.0,138.0
11,LEWISVILLE ISD 061902,55092.0,4767.0,11587.0,17.0,17.0,469.0,4400.0,183.0,0.0,0.0,207.0,0.0,0.0,770.0
11,LINDSAY ISD 049907,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,LINGLEVILLE ISD 072909,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,LIPAN ISD 111902,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,LITTLE ELM ISD 061914,8152.0,758.0,1907.0,0.0,0.0,94.0,698.0,42.0,0.0,0.0,49.0,0.0,0.0,203.0
11,MANSFIELD ISD 220908,36992.0,4826.0,14192.0,0.0,0.0,330.0,4519.0,154.0,0.0,0.0,152.0,0.0,0.0,1183.0
11,MILLSAP ISD 184904,1092.0,102.0,145.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,MINERAL WELLS ISD 182903,3580.0,545.0,1709.0,0.0,0.0,64.0,510.0,14.0,0.0,0.0,33.0,0.0,0.0,87.0
11,MORGAN MILL ISD 072910,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,MUENSTER ISD 049902,513.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,NEWMAN INTERNATIONAL ACADEMY OF AR 220817,2909.0,178.0,274.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
11,NORTH TEXAS COLLEGIATE ACADEMY 061802,609.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,NORTHWEST ISD 061911,24394.0,1826.0,4341.0,0.0,0.0,235.0,1497.0,59.0,0.0,0.0,140.0,0.0,0.0,638.0
11,PALO PINTO ISD 182906,121.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,PARADISE ISD 249906,1250.0,61.0,121.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,PEASTER ISD 184908,1256.0,108.0,182.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,PILOT POINT ISD 061903,1494.0,141.0,247.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
11,PONDER ISD 061906,1544.0,93.0,176.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,POOLVILLE ISD 184901,587.0,26.0,53.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,PREMIER HIGH SCHOOLS 072801,11488.0,144.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
11,RIO VISTA ISD 126907,850.0,111.0,237.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,SANGER ISD 061908,2979.0,242.0,511.0,0.0,0.0,23.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
11,SANTO ISD 182904,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,SIVELLS BEND ISD 049909,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,SLIDELL ISD 249908,282.0,12.0,29.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,SPRINGTOWN ISD 184902,3965.0,504.0,1450.0,0.0,0.0,33.0,489.0,0.0,0.0,0.0,19.0,0.0,0.0,88.0
11,STEPHENVILLE ISD 072903,3946.0,316.0,729.0,0.0,0.0,33.0,280.0,13.0,0.0,0.0,23.0,0.0,0.0,65.0
11,STRAWN ISD 182905,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,TEXAS SCHOOL OF THE ARTS 220814,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,THREE WAY ISD 072901,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,TOLAR ISD 111903,822.0,22.0,31.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,TREETOPS SCHOOL INTERNATIONAL 220801,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,TRIVIUM ACADEMY 061805,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,VALLEY VIEW ISD 049903,873.0,32.0,65.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,VENUS ISD 126908,2297.0,431.0,1309.0,0.0,0.0,52.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
11,WALNUT BEND ISD 049908,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,WEATHERFORD ISD 184903,8742.0,714.0,1559.0,14.0,0.0,206.0,562.0,51.0,0.0,0.0,123.0,0.0,0.0,187.0
11,WESTLAKE ACADEMY CHARTER SCHOOL 220810,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,WHITE SETTLEMENT ISD 220920,7505.0,888.0,2305.0,0.0,0.0,112.0,711.0,27.0,0.0,0.0,78.0,0.0,0.0,445.0
12,ABBOTT ISD 109901,298.0,27.0,38.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,ACADEMY ISD 014901,1682.0,75.0,139.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
12,AQUILLA ISD 109912,352.0,39.0,61.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
12,AXTELL ISD 161918,989.0,50.0,119.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
12,BELTON ISD 014903,12364.0,1447.0,4730.0,0.0,0.0,139.0,1383.0,31.0,0.0,0.0,118.0,0.0,0.0,328.0
12,BLOOMING GROVE ISD 175902,1021.0,131.0,279.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
12,BLUM ISD 109913,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,BOSQUEVILLE ISD 161923,741.0,68.0,157.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
12,BRUCEVILLE-EDDY ISD 161919,772.0,92.0,266.0,0.0,0.0,11.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
12,BYNUM ISD 109902,214.0,24.0,47.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,CHILTON ISD 073901,549.0,79.0,152.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
12,CHINA SPRING ISD 161920,2910.0,207.0,385.0,0.0,0.0,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
12,CLIFTON ISD 018901,1088.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,CONNALLY ISD 161921,2633.0,729.0,2749.0,0.0,0.0,39.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0
12,COOLIDGE ISD 147901,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,COPPERAS COVE ISD 050910,9138.0,1108.0,3205.0,0.0,0.0,137.0,958.0,89.0,0.0,0.0,37.0,0.0,0.0,227.0
12,CORSICANA ISD 175903,6358.0,632.0,1622.0,0.0,0.0,94.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0
12,COVINGTON ISD 109903,326.0,40.0,72.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,CRANFILLS GAP ISD 018908,148.0,13.0,19.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,CRAWFORD ISD 161901,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,DAWSON ISD 175904,538.0,75.0,199.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,DEW ISD 081906,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,EVANT ISD 050901,276.0,52.0,91.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,FAIRFIELD ISD 081902,2001.0,123.0,221.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
12,FROST ISD 175905,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
